MarketID,MarketSize,LocationID,AgeOfStore,Promotion,week,SalesInThousands,Date
8,Small,704,27,2,15,34.88,09-04-2025
8,Medium,705,22,3,12,47.39,19-03-2025
8,Small,705,22,3,13,31.3,26-03-2025
8,Small,705,22,3,14,46.37,02-04-2025
8,Small,705,22,2,15,28.18,09-04-2025
8,Medium,706,17,3,12,36.3,19-03-2025
8,Medium,706,17,3,13,36.48,26-03-2025
8,Large,706,17,2,14,41.45,02-04-2025
8,Large,706,17,1,15,42.58,09-04-2025
8,Large,707,5,3,12,48.8,19-03-2025
8,Large,707,5,1,13,27.47,26-03-2025
8,Small,707,5,2,14,35.62,02-04-2025
8,Medium,707,5,2,15,38.9,09-04-2025
8,Small,708,15,1,12,28.4,19-03-2025
8,Small,708,15,2,13,54.75,26-03-2025
8,Medium,708,15,3,14,20.02,02-04-2025
8,Small,708,15,2,15,33.61,09-04-2025
8,Large,709,1,3,12,33.54,19-03-2025
8,Small,709,1,3,13,27.94,26-03-2025
8,Large,709,1,2,14,37.57,02-04-2025
8,Medium,709,1,1,15,38.42,09-04-2025
8,Small,710,24,1,12,36.18,19-03-2025
8,Large,710,24,3,13,48.57,26-03-2025
8,Large,710,24,1,14,33.59,02-04-2025
8,Small,710,24,3,15,26.95,09-04-2025
8,Small,711,1,3,12,29.21,19-03-2025
8,Small,711,1,1,13,34.06,26-03-2025
8,Medium,711,1,1,14,26.76,02-04-2025
8,Medium,711,1,3,15,33.54,09-04-2025
8,Medium,712,9,3,12,32.15,19-03-2025
8,Small,712,9,1,13,27.37,26-03-2025
8,Medium,712,9,1,14,32.86,02-04-2025
8,Medium,712,9,2,15,39.69,09-04-2025
9,Small,801,3,3,12,46.86,19-03-2025
9,Small,801,3,3,13,32.86,26-03-2025
9,Small,801,3,1,14,53.23,02-04-2025
9,Small,801,3,3,15,45.88,09-04-2025
9,Large,802,9,3,12,35.86,19-03-2025
9,Small,802,9,3,13,40.55,26-03-2025
9,Large,802,9,1,14,47.7,02-04-2025
9,Medium,802,9,3,15,29.67,09-04-2025
9,Medium,803,10,3,12,26.86,19-03-2025
9,Medium,803,10,3,13,46.42,26-03-2025
9,Medium,803,10,1,14,25.42,02-04-2025
9,Large,803,10,1,15,51.56,09-04-2025
9,Large,804,1,3,12,32.56,19-03-2025
9,Small,804,1,3,13,46.52,26-03-2025
9,Medium,804,1,1,14,46.88,02-04-2025
9,Small,804,1,2,15,43.13,09-04-2025
9,Large,805,6,3,12,27.05,19-03-2025
9,Medium,805,6,3,13,32.15,26-03-2025
9,Small,805,6,1,14,56.18,02-04-2025
9,Small,805,6,2,15,39.16,09-04-2025
9,Small,806,5,1,12,29.46,19-03-2025
9,Small,806,5,1,13,40.43,26-03-2025
9,Large,806,5,2,14,25.41,02-04-2025
9,Medium,806,5,3,15,42.27,09-04-2025
9,Medium,807,1,2,12,25.1,19-03-2025
9,Small,807,1,1,13,31.98,26-03-2025
9,Medium,807,1,3,14,34.84,02-04-2025
9,Large,807,1,2,15,53.65,09-04-2025
9,Small,808,20,1,12,43.03,19-03-2025
9,Small,808,20,2,13,55.33,26-03-2025
9,Medium,808,20,3,14,38.9,02-04-2025
9,Medium,808,20,1,15,59.19,09-04-2025
9,Medium,809,9,2,12,38.33,19-03-2025
9,Small,809,9,3,13,49.3,26-03-2025
9,Large,809,9,3,14,46.92,02-04-2025
9,Small,809,9,2,15,32.01,09-04-2025
9,Small,810,13,1,12,40.99,19-03-2025
9,Large,810,13,2,13,44.48,26-03-2025
9,Medium,810,13,2,14,48.02,02-04-2025
9,Large,810,13,2,15,44.19,09-04-2025
10,Small,901,7,3,12,47.43,19-03-2025
10,Small,901,7,2,13,34.12,26-03-2025
10,Small,901,7,3,14,28.01,02-04-2025
10,Small,901,7,3,15,39.74,09-04-2025
10,Medium,902,1,2,12,53.04,19-03-2025
10,Medium,902,1,1,13,37.97,26-03-2025
10,Small,902,1,3,14,37.23,02-04-2025
10,Small,902,1,1,15,45.3,09-04-2025
10,Medium,903,7,3,12,29.39,19-03-2025
10,Large,903,7,3,13,31.31,26-03-2025
10,Small,903,7,1,14,45.67,02-04-2025
10,Small,903,7,3,15,31.53,09-04-2025
10,Medium,904,10,1,12,27.34,19-03-2025
10,Large,904,10,1,13,44.24,26-03-2025
10,Large,904,10,2,14,33.72,02-04-2025
10,Medium,904,10,1,15,44.08,09-04-2025
10,Large,905,2,3,12,37.31,19-03-2025
10,Medium,905,2,2,13,46.13,26-03-2025
10,Medium,905,2,2,14,39.49,02-04-2025
10,Small,905,2,2,15,44.34,09-04-2025
10,Medium,906,13,1,12,50.29,19-03-2025
10,Medium,906,13,1,13,41.76,26-03-2025
10,Large,906,13,3,14,35.22,02-04-2025
10,Large,906,13,1,15,34.3,09-04-2025
10,Small,907,10,1,12,36.57,19-03-2025
10,Small,907,10,3,13,39.61,26-03-2025
10,Medium,907,10,3,14,27.49,02-04-2025
10,Small,907,10,3,15,30.64,09-04-2025
10,Large,908,3,2,12,42.02,19-03-2025
10,Large,908,3,1,13,41.97,26-03-2025
10,Small,908,3,3,14,44.89,02-04-2025
10,Large,908,3,3,15,34.6,09-04-2025
10,Small,909,1,2,12,48.32,19-03-2025
10,Medium,909,1,3,13,38.61,26-03-2025
10,Large,909,1,2,14,63.73,02-04-2025
10,Small,909,1,1,15,41.79,09-04-2025
10,Small,910,1,3,12,61.32,19-03-2025
10,Large,910,1,1,13,47.82,26-03-2025
10,Small,910,1,2,14,34.83,02-04-2025
10,Small,910,1,1,15,39.24,09-04-2025
10,Medium,911,1,2,12,45.99,19-03-2025
10,Large,911,1,1,13,46.61,26-03-2025
10,Medium,911,1,1,14,38.13,02-04-2025
10,Medium,911,1,1,15,41.92,09-04-2025
10,Small,912,6,2,12,48.33,19-03-2025
10,Large,912,6,1,13,34.56,26-03-2025
10,Small,912,6,2,14,29.9,02-04-2025
10,Large,912,6,1,15,35.36,09-04-2025
10,Large,913,24,3,12,45.48,19-03-2025
10,Small,913,24,1,13,40.68,26-03-2025
10,Large,913,24,1,14,43.77,02-04-2025
10,Medium,913,24,1,15,54.68,09-04-2025
10,Small,914,9,3,12,41.29,19-03-2025
10,Large,914,9,2,13,36.57,26-03-2025
10,Medium,914,9,2,14,38.18,02-04-2025
10,Medium,914,9,1,15,32.33,09-04-2025
10,Medium,915,3,3,12,32.96,19-03-2025
10,Medium,915,3,2,13,48.91,26-03-2025
10,Medium,915,3,3,14,65.75,02-04-2025
10,Large,915,3,3,15,52,09-04-2025
10,Medium,916,7,3,12,29.5,19-03-2025
10,Medium,916,7,3,13,40.73,26-03-2025
10,Large,916,7,1,14,39.43,02-04-2025
10,Small,916,7,1,15,38.69,09-04-2025
10,Large,917,14,3,12,30.02,19-03-2025
10,Large,917,14,3,13,55.49,26-03-2025
10,Large,917,14,3,14,43.54,02-04-2025
10,Large,917,14,3,15,40.97,09-04-2025
10,Small,918,6,3,12,35.3,19-03-2025
10,Small,918,6,1,13,42.27,26-03-2025
10,Large,918,6,3,14,33.81,02-04-2025
10,Large,918,6,2,15,39.92,09-04-2025
10,Large,919,2,1,12,41.5,19-03-2025
10,Small,919,2,1,13,35.58,26-03-2025
10,Large,919,2,3,14,42.36,02-04-2025
10,Large,919,2,3,15,43.02,09-04-2025
10,Small,920,14,1,12,31.35,19-03-2025
10,Medium,920,14,3,13,29.99,26-03-2025
10,Large,920,14,1,14,32.4,02-04-2025
10,Large,920,14,1,15,36.1,09-04-2025
1,Large,1,4,1,13,20.27,26-03-2025
1,Medium,1,4,2,14,24.88,02-04-2025
1,Medium,1,4,1,15,16.07,09-04-2025
1,Medium,1,4,3,16,38.6,16-04-2025
1,Small,2,5,1,13,23.14,26-03-2025
1,Large,2,5,3,14,33.79,02-04-2025
1,Small,2,5,3,15,22.39,09-04-2025
1,Small,2,5,3,16,23.4,16-04-2025
1,Large,3,12,2,13,43.52,26-03-2025
1,Small,3,12,2,14,29.35,02-04-2025
1,Small,3,12,1,15,39.39,09-04-2025
1,Small,3,12,1,16,26.86,16-04-2025
1,Medium,4,1,2,13,35.2,26-03-2025
1,Large,4,1,1,14,23.16,02-04-2025
1,Large,4,1,2,15,15.16,09-04-2025
1,Small,4,1,1,16,30.13,16-04-2025
1,Large,5,10,3,13,19.8,26-03-2025
1,Small,5,10,2,14,13.96,02-04-2025
1,Medium,5,10,2,15,35.76,09-04-2025
1,Small,5,10,1,16,13.02,16-04-2025
1,Medium,6,10,3,13,24.55,26-03-2025
1,Medium,6,10,3,14,19.94,02-04-2025
1,Small,6,10,1,15,29.8,09-04-2025
1,Medium,6,10,2,16,14.88,16-04-2025
1,Large,7,15,1,13,26.02,26-03-2025
1,Large,7,15,3,14,32.9,02-04-2025
1,Large,7,15,2,15,42.52,09-04-2025
1,Small,7,15,2,16,19.52,16-04-2025
1,Large,8,10,1,13,18.62,26-03-2025
1,Small,8,10,1,14,23.18,02-04-2025
1,Small,8,10,3,15,23.47,09-04-2025
1,Small,8,10,1,16,24.53,16-04-2025
1,Medium,9,6,1,13,27.01,26-03-2025
1,Large,9,6,2,14,25.3,02-04-2025
1,Large,9,6,2,15,39.73,09-04-2025
1,Large,9,6,2,16,22.81,16-04-2025
1,Medium,10,5,3,13,28.36,26-03-2025
1,Large,10,5,3,14,19.36,02-04-2025
1,Small,10,5,2,15,23.4,09-04-2025
1,Medium,10,5,3,16,32.76,16-04-2025
1,Medium,11,5,1,13,21.15,26-03-2025
1,Large,11,5,1,14,25.74,02-04-2025
1,Medium,11,5,1,15,24.15,09-04-2025
1,Small,11,5,3,16,24.4,16-04-2025
1,Medium,12,12,2,13,25.58,26-03-2025
1,Medium,12,12,1,14,31.41,02-04-2025
1,Medium,12,12,1,15,34.83,09-04-2025
1,Large,12,12,3,16,33.68,16-04-2025
1,Large,13,12,1,13,36.24,26-03-2025
1,Large,13,12,3,14,24.84,02-04-2025
1,Large,13,12,2,15,23.96,09-04-2025
1,Medium,13,12,2,16,36.06,16-04-2025
2,Medium,101,22,3,13,65.14,26-03-2025
2,Medium,101,22,2,14,38.97,02-04-2025
2,Large,101,22,1,15,37.28,09-04-2025
2,Large,101,22,3,16,47.47,16-04-2025
2,Small,102,8,1,13,50.44,26-03-2025
2,Medium,102,8,3,14,48.12,02-04-2025
2,Large,102,8,3,15,35.32,09-04-2025
2,Medium,102,8,2,16,59.5,16-04-2025
2,Small,103,22,1,13,60.82,26-03-2025
2,Large,103,22,3,14,50.01,02-04-2025
2,Medium,103,22,3,15,63.53,09-04-2025
2,Medium,103,22,1,16,53.59,16-04-2025
2,Medium,104,19,2,13,37.47,26-03-2025
2,Large,104,19,3,14,49.41,02-04-2025
2,Small,104,19,3,15,44.34,09-04-2025
2,Medium,104,19,1,16,53.89,16-04-2025
2,Large,105,8,2,13,40.85,26-03-2025
2,Large,105,8,2,14,30.25,02-04-2025
2,Large,105,8,2,15,37.23,09-04-2025
2,Large,105,8,1,16,46.48,16-04-2025
2,Medium,106,5,3,13,48.93,26-03-2025
2,Large,106,5,3,14,59.35,02-04-2025
2,Large,106,5,2,15,33.13,09-04-2025
2,Large,106,5,3,16,36.04,16-04-2025
3,Medium,201,4,2,13,80.8,26-03-2025
3,Medium,201,4,2,14,58.05,02-04-2025
3,Large,201,4,3,15,46.22,09-04-2025
3,Large,201,4,1,16,75.81,16-04-2025
3,Small,202,8,2,13,60.93,26-03-2025
3,Medium,202,8,2,14,74.42,02-04-2025
3,Small,202,8,2,15,74.74,09-04-2025
3,Small,202,8,3,16,63.23,16-04-2025
3,Medium,203,12,1,13,74.61,26-03-2025
3,Large,203,12,3,14,62,02-04-2025
3,Medium,203,12,1,15,81.09,09-04-2025
3,Medium,203,12,2,16,50.9,16-04-2025
3,Large,204,1,1,13,49.4,26-03-2025
3,Small,204,1,1,14,68.5,02-04-2025
3,Medium,204,1,3,15,84.54,09-04-2025
3,Large,204,1,3,16,52.87,16-04-2025
3,Medium,205,19,3,13,68.32,26-03-2025
3,Large,205,19,1,14,56.5,02-04-2025
3,Medium,205,19,1,15,67.49,09-04-2025
3,Large,205,19,3,16,56.22,16-04-2025
3,Small,206,11,2,13,64.95,26-03-2025
3,Medium,206,11,1,14,81.96,02-04-2025
3,Medium,206,11,1,15,47.4,09-04-2025
3,Large,206,11,3,16,51.7,16-04-2025
3,Medium,207,1,2,13,49.6,26-03-2025
3,Small,207,1,3,14,46.23,02-04-2025
3,Large,207,1,1,15,58.87,09-04-2025
3,Medium,207,1,3,16,65.69,16-04-2025
3,Small,208,1,2,13,72.43,26-03-2025
3,Large,208,1,3,14,48.04,02-04-2025
3,Small,208,1,2,15,86.47,09-04-2025
3,Small,208,1,3,16,53.56,16-04-2025
3,Large,209,1,2,13,90.94,26-03-2025
3,Large,209,1,2,14,89.46,02-04-2025
3,Small,209,1,3,15,81.75,09-04-2025
3,Medium,209,1,2,16,96.37,16-04-2025
3,Large,210,19,3,13,75.6,26-03-2025
3,Small,210,19,1,14,46.97,02-04-2025
3,Medium,210,19,2,15,63.05,09-04-2025
3,Large,210,19,1,16,62.14,16-04-2025
3,Large,211,13,1,13,47.49,26-03-2025
3,Medium,211,13,1,14,63.94,02-04-2025
3,Large,211,13,2,15,46.06,09-04-2025
3,Large,211,13,2,16,71.19,16-04-2025
3,Large,212,3,1,13,45.99,26-03-2025
3,Medium,212,3,2,14,61.19,02-04-2025
3,Small,212,3,3,15,40.63,09-04-2025
3,Small,212,3,2,16,54.07,16-04-2025
3,Small,213,4,1,13,48.02,26-03-2025
3,Medium,213,4,3,14,52.53,02-04-2025
3,Large,213,4,2,15,63.69,09-04-2025
3,Medium,213,4,1,16,45.59,16-04-2025
3,Small,214,5,2,13,79.35,26-03-2025
3,Small,214,5,3,14,62.25,02-04-2025
3,Small,214,5,2,15,52.28,09-04-2025
3,Large,214,5,1,16,78.67,16-04-2025
3,Large,215,7,3,13,76.66,26-03-2025
3,Small,215,7,1,14,44.19,02-04-2025
3,Medium,215,7,3,15,67.68,09-04-2025
3,Small,215,7,1,16,69.06,16-04-2025
3,Medium,216,4,1,13,87.05,26-03-2025
3,Large,216,4,2,14,59.01,02-04-2025
3,Medium,216,4,1,15,68.6,09-04-2025
3,Large,216,4,1,16,58.29,16-04-2025
3,Small,217,5,2,13,65.46,26-03-2025
3,Small,217,5,1,14,66.24,02-04-2025
3,Large,217,5,2,15,51.9,09-04-2025
3,Small,217,5,2,16,71.04,16-04-2025
3,Medium,218,2,2,13,78.21,26-03-2025
3,Medium,218,2,3,14,66.57,02-04-2025
3,Medium,218,2,3,15,50.07,09-04-2025
3,Medium,218,2,1,16,71.36,16-04-2025
3,Medium,219,7,2,13,51.74,26-03-2025
3,Medium,219,7,1,14,79.23,02-04-2025
3,Small,219,7,1,15,78.12,09-04-2025
3,Large,219,7,2,16,44.38,16-04-2025
3,Medium,220,3,2,13,48.27,26-03-2025
3,Medium,220,3,2,14,54.9,02-04-2025
3,Medium,220,3,3,15,65.34,09-04-2025
3,Large,220,3,1,16,74.16,16-04-2025
3,Large,221,23,1,13,74.24,26-03-2025
3,Medium,221,23,1,14,46.15,02-04-2025
3,Medium,221,23,1,15,54.88,09-04-2025
3,Small,221,23,2,16,62.08,16-04-2025
3,Small,222,6,3,13,86.61,26-03-2025
3,Medium,222,6,1,14,56.19,02-04-2025
3,Large,222,6,2,15,43.22,09-04-2025
3,Small,222,6,3,16,70.56,16-04-2025
4,Large,301,1,1,13,31.09,26-03-2025
4,Medium,301,1,3,14,29.31,02-04-2025
4,Large,301,1,1,15,51.78,09-04-2025
4,Medium,301,1,2,16,47.53,16-04-2025
4,Small,302,7,1,13,32.49,26-03-2025
4,Large,302,7,2,14,42.58,02-04-2025
4,Large,302,7,3,15,35.52,09-04-2025
4,Large,302,7,2,16,39.83,16-04-2025
4,Large,303,9,2,13,50.25,26-03-2025
4,Small,303,9,2,14,55.02,02-04-2025
4,Medium,303,9,1,15,40.97,09-04-2025
4,Medium,303,9,1,16,59.09,16-04-2025
4,Large,304,3,1,13,43.61,26-03-2025
4,Small,304,3,3,14,48.64,02-04-2025
4,Small,304,3,3,15,53.96,09-04-2025
4,Large,304,3,1,16,54.48,16-04-2025
4,Small,305,2,1,13,36.09,26-03-2025
4,Medium,305,2,2,14,45.23,02-04-2025
4,Small,305,2,2,15,47.63,09-04-2025
4,Medium,305,2,1,16,39.82,16-04-2025
4,Small,306,13,2,13,36.1,26-03-2025
4,Small,306,13,3,14,56.19,02-04-2025
4,Large,306,13,3,15,54.32,09-04-2025
4,Large,306,13,2,16,64.46,16-04-2025
4,Large,307,7,2,13,32.44,26-03-2025
4,Medium,307,7,2,14,47.84,02-04-2025
4,Medium,307,7,1,15,31.33,09-04-2025
4,Small,307,7,3,16,41.07,16-04-2025
4,Medium,308,28,1,13,42.42,26-03-2025
4,Large,308,28,2,14,40.89,02-04-2025
4,Large,308,28,3,15,46.4,09-04-2025
4,Medium,308,28,2,16,29.77,16-04-2025
4,Large,309,8,3,13,54.31,26-03-2025
4,Small,309,8,2,14,34.34,02-04-2025
4,Medium,309,8,2,15,37.4,09-04-2025
4,Small,309,8,2,16,48.67,16-04-2025
5,Large,401,5,2,13,43.38,26-03-2025
5,Medium,401,5,2,14,41.5,02-04-2025
5,Small,401,5,1,15,32.42,09-04-2025
5,Medium,401,5,3,16,29.13,16-04-2025
5,Small,402,25,2,13,27.3,26-03-2025
5,Medium,402,25,3,14,28.38,02-04-2025
5,Medium,402,25,2,15,42.96,09-04-2025
5,Large,402,25,1,16,32.88,16-04-2025
5,Medium,403,19,3,13,39.47,26-03-2025
5,Medium,403,19,1,14,36.18,02-04-2025
5,Large,403,19,1,15,42.95,09-04-2025
5,Small,403,19,3,16,34.91,16-04-2025
5,Medium,404,8,2,13,28.92,26-03-2025
5,Small,404,8,2,14,22.65,02-04-2025
5,Small,404,8,3,15,44.81,09-04-2025
5,Large,404,8,2,16,32.14,16-04-2025
5,Medium,405,4,2,13,35.47,26-03-2025
5,Large,405,4,3,14,46.92,02-04-2025
5,Small,405,4,3,15,39.2,09-04-2025
5,Large,405,4,2,16,28.46,16-04-2025
5,Small,406,3,2,13,43.17,26-03-2025
5,Small,406,3,3,14,36.96,02-04-2025
5,Large,406,3,3,15,27.83,09-04-2025
5,Medium,406,3,3,16,27.25,16-04-2025
5,Large,407,6,2,13,38.71,26-03-2025
5,Small,407,6,2,14,54.07,02-04-2025
5,Large,407,6,1,15,37.35,09-04-2025
5,Medium,407,6,1,16,33.05,16-04-2025
5,Large,408,9,3,13,38.79,26-03-2025
5,Medium,408,9,2,14,38.34,02-04-2025
5,Small,408,9,2,15,29.49,09-04-2025
5,Medium,408,9,1,16,30.04,16-04-2025
5,Large,409,14,1,13,31.18,26-03-2025
5,Small,409,14,3,14,45.79,02-04-2025
5,Medium,409,14,1,15,43.58,09-04-2025
5,Small,409,14,3,16,47.72,16-04-2025
5,Small,410,11,2,13,46.04,26-03-2025
5,Small,410,11,1,14,30.13,02-04-2025
5,Small,410,11,2,15,37.29,09-04-2025
5,Large,410,11,2,16,39.66,16-04-2025
5,Small,411,23,3,13,34.82,26-03-2025
5,Medium,411,23,1,14,39.37,02-04-2025
5,Small,411,23,3,15,29.93,09-04-2025
5,Small,411,23,3,16,30.89,16-04-2025
5,Large,412,6,1,13,46.68,26-03-2025
5,Medium,412,6,2,14,46.11,02-04-2025
5,Large,412,6,2,15,38.51,09-04-2025
5,Medium,412,6,3,16,35.17,16-04-2025
5,Small,413,1,1,13,44.28,26-03-2025
5,Large,413,1,2,14,45.44,02-04-2025
5,Large,413,1,2,15,40.93,09-04-2025
5,Large,413,1,1,16,28.65,16-04-2025
5,Large,414,1,1,13,31.8,26-03-2025
5,Large,414,1,1,14,40.22,02-04-2025
5,Medium,414,1,2,15,30.9,09-04-2025
5,Large,414,1,3,16,48.36,16-04-2025
5,Medium,415,12,1,13,33.43,26-03-2025
5,Large,415,12,3,14,42.01,02-04-2025
5,Small,415,12,1,15,30.69,09-04-2025
5,Medium,415,12,3,16,45.09,16-04-2025
6,Small,501,6,1,13,16.59,26-03-2025
6,Medium,501,6,3,14,30.79,02-04-2025
6,Large,501,6,3,15,33.28,09-04-2025
6,Small,501,6,3,16,25.39,16-04-2025
6,Large,502,19,2,13,28.18,26-03-2025
6,Large,502,19,1,14,27.07,02-04-2025
6,Medium,502,19,2,15,33.28,09-04-2025
6,Small,502,19,3,16,26.39,16-04-2025
6,Large,503,2,1,13,22.98,26-03-2025
6,Small,503,2,3,14,28.69,02-04-2025
6,Large,503,2,1,15,26.87,09-04-2025
6,Medium,503,2,2,16,36.03,16-04-2025
6,Small,504,4,1,13,32.3,26-03-2025
6,Small,504,4,1,14,22.42,02-04-2025
6,Large,504,4,1,15,41.62,09-04-2025
6,Medium,504,4,1,16,32.92,16-04-2025
6,Medium,505,1,1,13,21.3,26-03-2025
6,Small,505,1,3,14,37.88,02-04-2025
6,Large,505,1,3,15,34.72,09-04-2025
6,Medium,505,1,2,16,29.34,16-04-2025
6,Medium,506,12,2,13,28.09,26-03-2025
6,Large,506,12,2,14,22.63,02-04-2025
6,Small,506,12,1,15,29.06,09-04-2025
6,Medium,506,12,3,16,13.06,16-04-2025
6,Medium,507,5,1,13,31.46,26-03-2025
6,Large,507,5,2,14,15.2,02-04-2025
6,Large,507,5,1,15,27.94,09-04-2025
6,Small,507,5,3,16,19.26,16-04-2025
6,Medium,508,5,2,13,28.97,26-03-2025
6,Small,508,5,3,14,21.53,02-04-2025
6,Medium,508,5,1,15,20.98,09-04-2025
6,Large,508,5,1,16,26.5,16-04-2025
6,Large,509,8,1,13,33.05,26-03-2025
6,Medium,509,8,2,14,24.04,02-04-2025
6,Small,509,8,3,15,18.38,09-04-2025
6,Large,509,8,2,16,35.12,16-04-2025
6,Medium,510,7,1,13,20.38,26-03-2025
6,Small,510,7,3,14,28.22,02-04-2025
6,Large,510,7,2,15,20.13,09-04-2025
6,Small,510,7,2,16,23.44,16-04-2025
6,Medium,511,24,2,13,40.3,26-03-2025
6,Large,511,24,1,14,25.39,02-04-2025
6,Small,511,24,1,15,28.85,09-04-2025
6,Small,511,24,3,16,33.83,16-04-2025
6,Small,512,4,2,13,23.27,26-03-2025
6,Medium,512,4,1,14,27.87,02-04-2025
6,Medium,512,4,2,15,42.91,09-04-2025
6,Small,512,4,2,16,23.88,16-04-2025
6,Small,513,7,2,13,25.43,26-03-2025
6,Medium,513,7,1,14,34.26,02-04-2025
6,Large,513,7,1,15,35.08,09-04-2025
6,Large,513,7,3,16,27.78,16-04-2025
6,Medium,514,6,3,13,27.55,26-03-2025
6,Large,514,6,3,14,34.37,02-04-2025
6,Medium,514,6,2,15,31.48,09-04-2025
6,Medium,514,6,3,16,37.71,16-04-2025
6,Medium,515,8,1,13,19.17,26-03-2025
6,Medium,515,8,3,14,33.55,02-04-2025
6,Medium,515,8,1,15,17.34,09-04-2025
6,Large,515,8,1,16,41.27,16-04-2025
7,Medium,601,7,2,13,40.19,26-03-2025
7,Medium,601,7,3,14,27.96,02-04-2025
7,Small,601,7,1,15,31.11,09-04-2025
7,Medium,601,7,2,16,22.83,16-04-2025
7,Medium,602,4,3,13,39.02,26-03-2025
7,Medium,602,4,1,14,31.48,02-04-2025
7,Medium,602,4,1,15,42.27,09-04-2025
7,Large,602,4,3,16,26.15,16-04-2025
7,Medium,603,4,3,13,37.3,26-03-2025
7,Medium,603,4,2,14,33.84,02-04-2025
7,Medium,603,4,3,15,37.65,09-04-2025
7,Medium,603,4,2,16,15.09,16-04-2025
7,Small,604,11,1,13,34.04,26-03-2025
7,Medium,604,11,1,14,43.87,02-04-2025
7,Large,604,11,2,15,38.37,09-04-2025
7,Medium,604,11,1,16,35.6,16-04-2025
7,Small,605,8,2,13,45.39,26-03-2025
7,Small,605,8,3,14,22.59,02-04-2025
7,Large,605,8,1,15,30.92,09-04-2025
7,Large,605,8,3,16,26.58,16-04-2025
7,Large,606,8,1,13,25.69,26-03-2025
7,Small,606,8,2,14,38.28,02-04-2025
7,Medium,606,8,1,15,31.08,09-04-2025
7,Medium,606,8,1,16,36.52,16-04-2025
7,Medium,607,3,1,13,32.89,26-03-2025
7,Small,607,3,3,14,39.34,02-04-2025
7,Large,607,3,2,15,31.64,09-04-2025
7,Small,607,3,1,16,24.04,16-04-2025
7,Large,608,18,2,13,45.43,26-03-2025
7,Medium,608,18,1,14,37.85,02-04-2025
7,Medium,608,18,3,15,34.2,09-04-2025
7,Medium,608,18,2,16,28.4,16-04-2025
7,Small,609,9,2,13,29.52,26-03-2025
7,Large,609,9,1,14,26.75,02-04-2025
7,Large,609,9,2,15,41.51,09-04-2025
7,Medium,609,9,3,16,30.41,16-04-2025
7,Medium,610,4,2,13,50.95,26-03-2025
7,Medium,610,4,2,14,27.92,02-04-2025
7,Large,610,4,1,15,54.57,09-04-2025
7,Large,610,4,2,16,40.04,16-04-2025
7,Large,611,11,1,13,39.56,26-03-2025
7,Small,611,11,3,14,42.32,02-04-2025
7,Small,611,11,1,15,35.22,09-04-2025
7,Large,611,11,2,16,50.21,16-04-2025
7,Small,612,1,1,13,44.52,26-03-2025
7,Large,612,1,1,14,37.91,02-04-2025
7,Medium,612,1,1,15,25.89,09-04-2025
7,Large,612,1,3,16,35.5,16-04-2025
7,Large,613,18,3,13,30.26,26-03-2025
7,Large,613,18,3,14,43.73,02-04-2025
7,Small,613,18,1,15,40.75,09-04-2025
7,Medium,613,18,3,16,43.91,16-04-2025
7,Small,614,8,3,13,34.66,26-03-2025
7,Large,614,8,2,14,32.97,02-04-2025
7,Small,614,8,1,15,31.44,09-04-2025
7,Large,614,8,1,16,29.59,16-04-2025
7,Small,615,1,1,13,41.86,26-03-2025
7,Small,615,1,3,14,35.48,02-04-2025
7,Medium,615,1,3,15,39.24,09-04-2025
7,Medium,615,1,1,16,40.52,16-04-2025
8,Small,701,1,2,13,41.85,26-03-2025
8,Large,701,1,2,14,34,02-04-2025
8,Small,701,1,2,15,29.29,09-04-2025
8,Medium,701,1,3,16,28.63,16-04-2025
8,Large,702,13,3,13,50.46,26-03-2025
8,Small,702,13,3,14,41.54,02-04-2025
8,Large,702,13,2,15,37.77,09-04-2025
8,Large,702,13,1,16,29.73,16-04-2025
8,Small,703,4,2,13,36.32,26-03-2025
8,Small,703,4,3,14,35.66,02-04-2025
8,Medium,703,4,2,15,63.17,09-04-2025
8,Small,703,4,1,16,23.76,16-04-2025
8,Small,704,27,2,13,36.16,26-03-2025
8,Medium,704,27,2,14,38.02,02-04-2025
8,Large,704,27,2,15,33.42,09-04-2025
8,Large,704,27,1,16,48.88,16-04-2025
8,Small,705,22,2,13,39.6,26-03-2025
8,Large,705,22,2,14,27.77,02-04-2025
8,Large,705,22,1,15,39.83,09-04-2025
8,Small,705,22,2,16,29.75,16-04-2025
8,Large,706,17,2,13,28.72,26-03-2025
8,Large,706,17,2,14,46.25,02-04-2025
8,Small,706,17,2,15,46.83,09-04-2025
8,Large,706,17,1,16,42.05,16-04-2025
8,Medium,707,5,2,13,47.22,26-03-2025
8,Large,707,5,1,14,39.22,02-04-2025
8,Small,707,5,3,15,40.61,09-04-2025
8,Medium,707,5,3,16,34.1,16-04-2025
8,Medium,708,15,1,13,19.26,26-03-2025
8,Medium,708,15,2,14,48.53,02-04-2025
8,Small,708,15,2,15,24.27,09-04-2025
8,Small,708,15,2,16,33.63,16-04-2025
8,Large,709,1,2,13,36.78,26-03-2025
8,Small,709,1,2,14,39.8,02-04-2025
8,Small,709,1,1,15,36.34,09-04-2025
8,Medium,709,1,1,16,38.68,16-04-2025
8,Large,710,24,3,13,36.88,26-03-2025
8,Small,710,24,3,14,31.15,02-04-2025
8,Medium,710,24,2,15,25.7,09-04-2025
8,Medium,710,24,2,16,31.5,16-04-2025
